,0,1,2,3,4,5,6,7
171,0.75713813,0.6973783,0.6619421,0.5303248,0.68266726,-0.7676625,0.8142393,0.76715237
172,0.7653574,0.82932746,0.7551183,0.87575954,0.75923395,-0.76940453,0.76848716,0.78868014
173,0.7422208,0.7058498,0.74984056,0.77047795,0.7776754,-0.8189971,0.7728089,0.777668
174,0.6553079,0.780021,0.81831986,0.9743149,0.8592017,-0.7515059,0.7736036,0.79745746
175,0.7453384,0.7544185,0.78853697,0.6350085,0.6232195,-0.8085945,0.74778014,0.69407463
176,0.6013973,0.81301904,0.74667716,0.79404914,0.74392116,-0.83821714,0.5836846,0.7290725
177,0.87216383,0.6332202,0.64768887,0.6842598,0.6582895,-0.6553134,0.7418927,0.70658183
178,0.85640407,0.80321443,0.8670589,0.7117695,0.7521085,-0.83129656,0.8929354,0.6803231
179,0.89805067,0.67854536,0.6749034,0.6626876,0.6514908,-0.7779304,0.6730392,0.7602566
180,0.85521996,0.7120736,0.7603948,0.62152714,0.72834665,-0.81454116,0.7540531,0.79002815
181,0.55237865,0.75833285,0.808448,0.9582556,0.7664109,-0.6884426,0.7045101,0.75857294
182,0.8167857,0.7211588,0.79138285,0.67897636,0.7065523,-0.70101315,0.77483976,0.73429805
183,0.88564754,0.7163377,0.74301976,0.7534083,0.7265611,-0.8648267,0.66626793,0.6432908
184,0.6961048,0.63778424,0.5479003,0.62273866,0.6130475,-0.6538582,0.5447825,0.68062866
185,0.94508946,0.649719,0.7985756,0.6733532,0.64968824,-0.74897254,0.7619418,0.7114842
186,0.55477923,0.76011866,0.6723894,0.8951362,0.8147064,-0.7562665,0.62702966,0.66056937
187,0.8242469,0.7877383,0.7908355,0.641622,0.7971004,-0.8632097,0.8425138,0.7680253
188,0.6926265,0.6779913,0.73124963,0.64352137,0.72652894,-0.6959532,0.6114899,0.5920923
189,0.72961247,0.7934973,0.8707069,0.64864415,0.6983352,-0.78780794,0.8348863,0.71777487
190,0.87144166,0.69846123,0.79360896,0.75345135,0.75917774,-0.68305445,0.64739287,0.7975219
191,0.7631279,0.86174846,0.79746526,0.7652401,0.6454301,-0.8200803,0.7511268,0.80817753
192,0.8521843,0.7356575,0.67587656,0.610501,0.84524477,-0.8043466,0.74301964,0.73589855
193,0.7894723,0.7099142,0.6338114,0.6551962,0.7089002,-0.72865057,0.7595287,0.7074889
194,0.81092346,0.7570885,0.7493806,0.7821114,0.7180644,-0.80573106,0.7871821,0.67501473
195,0.687851,0.81401736,0.66708213,0.7674731,0.74093455,-0.8506964,0.64717275,0.7596241
196,0.77748936,0.70247656,0.6832898,0.7627064,0.86585885,-0.6875375,0.5799724,0.77815944
197,0.9112887,0.73943484,0.820349,0.5108473,0.6786298,-0.6670184,0.8734597,0.7169086
198,0.80005485,0.8185922,0.7231151,0.6579214,0.6494838,-0.7872842,0.7291451,0.8281398
199,0.832556,0.75934386,0.84890467,0.7895859,0.72865844,-0.76658416,0.7523413,0.7880646
200,0.76025945,0.7107457,0.75669223,0.5753938,0.65584534,-0.80553436,0.56996715,0.78884923
201,0.61708057,0.6698726,0.66304255,0.7036831,0.5661777,-0.68823993,0.5407596,0.6289171
202,1.0370902,0.59835607,0.65109724,0.61312675,0.5877098,-0.51192486,0.66840726,0.6258061
203,0.7446501,0.7625045,0.71317154,0.6760922,0.570087,-0.7956186,0.7341931,0.7416159
204,0.73956937,0.75689644,0.6528063,0.74631554,0.74169874,-0.7235176,0.59665227,0.76494557
205,0.6569137,0.73926824,0.8087939,0.7203887,0.65720916,-0.8084767,0.7026802,0.6970941
206,0.60364264,0.5955726,0.6856099,0.56556225,0.5712334,-0.6420738,0.6301576,0.58185184
207,0.8855554,0.6010597,0.670843,0.62326247,0.59808105,-0.6636084,0.5828961,0.56676364
208,0.7011818,0.75694025,0.72926104,0.7099655,0.64129144,-0.7412064,0.78144366,0.672207
209,0.8340496,0.6064186,0.81058276,0.5837045,0.5502122,-0.83393455,0.74473035,0.6862335
210,0.63742006,0.75298566,0.66746503,0.8373418,0.68338156,-0.72337466,0.6656592,0.7587483
211,0.8910522,0.7347105,0.7076575,0.663159,0.57074726,-0.7522425,0.8045148,0.6371256
212,0.68247706,0.5468485,0.6673503,0.5802654,0.5131592,-0.57705754,0.7338586,0.6558037
213,1.1481926,0.6428866,0.71336186,0.60115856,0.5451452,-0.65640765,0.7743897,0.62962884
214,0.5333863,0.49400014,0.5157291,0.64488137,0.63666296,-0.6650878,0.5633234,0.6408241
215,0.7450356,0.67777634,0.5351856,0.62112254,0.70056856,-0.6206038,0.6700508,0.7462222
216,0.6386493,0.81685704,0.75952786,0.7965125,0.81313604,-0.71550035,0.6332567,0.7233908
217,0.71164685,0.4473114,0.49569836,0.55010957,0.50646544,-0.60642165,0.44949347,0.6369849
218,0.46932194,0.7055137,0.6416552,0.70142215,0.6200987,-0.67826664,0.60917884,0.7401644
219,0.5493715,0.67877144,0.51886505,0.57411015,0.44644815,-0.6177757,0.5163134,0.64866096
220,0.55869573,0.5381213,0.62183857,0.69093984,0.6611056,-0.6058829,0.5033078,0.65956205
221,0.8783919,0.7173447,0.58794737,0.67204964,0.5762518,-0.6068217,0.5376109,0.6269301
222,0.38440013,0.7236338,0.65349895,0.8000355,0.7199763,-0.7848888,0.53952956,0.8064517
223,0.60843045,0.8509989,0.72666794,0.8403247,0.7795961,-0.84166414,0.7350392,0.73049116
224,0.75053877,0.69681114,0.66005856,0.57545406,0.5744536,-0.6384701,0.71769816,0.59969974
225,0.5700344,0.3687555,0.5162203,0.56258124,0.67307806,-0.41887993,0.47023037,0.45575213
226,0.43447202,0.5813527,0.5647512,0.725036,0.5070548,-0.7758555,0.605081,0.6793751
227,0.5260786,0.56680024,0.5606568,0.68265986,0.5902026,-0.5576806,0.72663486,0.61527675
228,0.74308604,0.6410405,0.6714442,0.65708864,0.659364,-0.73905283,0.71670187,0.7425518
229,0.6399183,0.43791306,0.4979277,0.6202674,0.6153329,-0.5467313,0.5761174,0.6252298
230,0.59128696,0.52732944,0.5581725,0.74527395,0.6487762,-0.6066524,0.6445088,0.7127978
231,0.39842835,0.50809366,0.38861594,0.46850523,0.48650095,-0.5533779,0.4078313,0.5365014
232,0.45410657,0.56833905,0.61180556,0.6650828,0.6087288,-0.6031414,0.6447389,0.6953157
233,0.47896433,0.6714892,0.55197,0.738401,0.48747706,-0.61868083,0.58424485,0.57877964
234,0.7397119,0.69713336,0.6651542,0.6371444,0.6464967,-0.71233284,0.6507971,0.70326614
235,0.35936764,0.56620824,0.602149,0.5223054,0.5990374,-0.64094204,0.3513397,0.5835874
236,0.6472096,0.5781702,0.6050669,0.57659787,0.56743723,-0.5382665,0.4151962,0.448131
237,0.34035647,0.7000403,0.7790247,0.8045559,0.862924,-0.7512161,0.5776287,0.79709536
238,0.9203837,0.57738763,0.73265004,0.55335134,0.59773046,-0.73673445,0.81340796,0.7984209
239,0.57888097,0.6546139,0.5713905,0.7079338,0.6798796,-0.6205378,0.64492345,0.6996554
240,0.3443057,0.41028625,0.6232607,0.4908939,0.465192,-0.5604374,0.50338024,0.52706236
241,0.5845788,0.56522983,0.60777825,0.7227989,0.5773755,-0.62161547,0.62015414,0.70635074
242,0.4765507,0.8589892,0.6463811,0.71473956,0.7894966,-0.8105643,0.56263214,0.8586869
243,-0.16394737,0.4390671,0.49757898,0.6550538,0.5194619,-0.5700209,0.21969339,0.6368197
244,0.4351167,0.42944187,0.5451547,0.57217026,0.6093477,-0.56765056,0.48418903,0.6438569
245,-0.11179446,0.68242097,0.45381263,0.8309022,0.6104385,-0.69836617,0.3439897,0.7971947
246,0.48814896,0.7952606,0.8407529,0.7501354,0.6708082,-0.7533218,0.67774147,0.7738837
247,0.021718552,0.02337176,0.15045385,0.16415419,0.1338521,-0.117832616,0.14903742,0.16160657
248,0.5664857,0.71031094,0.6714138,0.6794883,0.6795037,-0.65209275,0.56234443,0.718953
249,0.36261487,0.5480013,0.60642445,0.6337733,0.5889677,-0.66685283,0.63396114,0.60219234
250,0.6280383,0.54196763,0.6905897,0.7209596,0.5448923,-0.6669165,0.58970684,0.5650691
251,0.87050635,0.7247499,0.6487615,0.6576631,0.79226553,-0.74542254,0.7483622,0.6566105
252,0.4270329,0.5785678,0.5802143,0.61777437,0.49795246,-0.50296843,0.51598895,0.5977153
253,0.5447676,0.6167392,0.6407344,0.6852087,0.71056896,-0.6314765,0.5909275,0.64129025
254,0.34134606,0.4405496,0.4443129,0.47456136,0.4190841,-0.45893985,0.43871063,0.42872515
255,0.45043978,0.657688,0.67385626,0.67452705,0.7595972,-0.6797219,0.532701,0.5871257
256,0.7518128,0.6694407,0.70260113,0.5184418,0.52943134,-0.59617996,0.6283967,0.5580805
257,0.38645494,0.8108058,0.6373906,0.7893743,0.7199032,-0.7927494,0.66589785,0.7290453
258,0.13530813,0.91725916,0.7408552,0.919694,0.75568634,-0.8208397,0.42495015,0.91128546
259,-0.1369754,0.5907045,0.48112872,0.71018296,0.48181537,-0.59244955,0.50669396,0.68429846
260,-0.24912852,0.6277209,0.4163964,0.6234362,0.43213034,-0.6932377,0.31689358,0.6543439
261,0.06283576,0.52362335,0.28822544,0.48400706,0.37678155,-0.4896021,0.39113295,0.59429353
262,0.5938475,0.6446757,0.6208251,0.6936184,0.6561813,-0.63399005,0.5364519,0.7012393
263,0.102577716,0.4208542,0.29136428,0.34379017,0.26084358,-0.37767798,0.2461435,0.3689117
264,-0.09862583,0.71274835,0.69442815,0.6320462,0.52655846,-0.65474975,0.31681657,0.6271753
265,0.6496098,0.65350443,0.67177755,0.8037586,0.8001801,-0.6838643,0.7243414,0.75578445
266,0.27878055,0.5146129,0.43066403,0.6662338,0.5045962,-0.5736225,0.42538226,0.5345344
267,0.34962672,0.56174415,0.52305657,0.5689186,0.5586093,-0.47945848,0.5049769,0.47602373
268,0.36418447,0.8233666,0.7747306,0.73756784,0.7371578,-0.7457023,0.74421406,0.8361466
269,0.2981441,0.9251513,0.67017835,0.68901986,0.8030093,-0.8744113,0.7641228,0.90061057
270,0.2778066,0.78435135,0.782047,0.7444801,0.6410661,-0.7476231,0.48637876,0.8407841
271,-0.006163875,0.621989,0.77215123,0.75094837,0.632018,-0.7866487,0.4817686,0.78713506
272,0.19743201,0.9997957,0.80926704,0.94519717,0.82969844,-0.9772699,0.6886169,1.0134109
273,0.52594674,0.7189126,0.65880114,0.828538,0.76505077,-0.65894616,0.480611,0.6912669
274,0.51893365,0.67772627,0.5929516,0.8055241,0.7691545,-0.57746404,0.53529924,0.7626344
